	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
Tbx3	0	0.975006357	0.262	0.019	0	female_epithelial	Tbx3
Tmem51	0	0.972878665	0.33	0.042	0	female_epithelial	Tmem51
Actn1	0	0.971756842	0.423	0.164	0	female_epithelial	Actn1
Csnk1a1	0	0.970514945	0.769	0.507	0	female_epithelial	Csnk1a1
Spata13	0	0.970315473	0.309	0.04	0	female_epithelial	Spata13
Cbx6	0	0.96977041	0.327	0.057	0	female_epithelial	Cbx6
Papss1	0	0.968553132	0.388	0.118	0	female_epithelial	Papss1
Ppp2r3a	0	0.965528835	0.565	0.317	0	female_epithelial	Ppp2r3a
F11r	0	0.963085304	0.356	0.065	0	female_epithelial	F11r
Csrp1	0	0.960447179	0.26	0.055	0	female_epithelial	Csrp1
Nr6a1	0	0.958678062	0.58	0.312	0	female_epithelial	Nr6a1
Sox9	0	0.95852836	0.259	0.01	0	female_epithelial	Sox9
Prkaa2	0	0.953498012	0.302	0.109	0	female_epithelial	Prkaa2
Bbox1	0	0.952277401	0.186	0.007	0	female_epithelial	Bbox1
Trim2	0	0.95222892	0.427	0.143	0	female_epithelial	Trim2
Rhou	0	0.94853914	0.308	0.045	0	female_epithelial	Rhou
Fads2	0	0.948283591	0.208	0.03	0	female_epithelial	Fads2
Lrch1	0	0.94549372	0.709	0.413	0	female_epithelial	Lrch1
Igf1r	0	0.944589981	0.668	0.41	0	female_epithelial	Igf1r
Sppl2a	0	0.943861155	0.499	0.221	0	female_epithelial	Sppl2a
Trpm6	0	0.943754318	0.256	0.027	0	female_epithelial	Trpm6
Rassf9	0	0.942794086	0.238	0.014	0	female_epithelial	Rassf9
Parva	0	0.938278721	0.599	0.32	0	female_epithelial	Parva
Serpinb5	0	0.932248949	0.224	0	0	female_epithelial	Serpinb5
2900026A02Rik	0	0.930369515	0.397	0.095	0	female_epithelial	2900026A02Rik
Gdpd1	0	0.929801624	0.29	0.049	0	female_epithelial	Gdpd1
Ezr	0	0.928566345	0.347	0.075	0	female_epithelial	Ezr
Prkca	0	0.927775674	0.696	0.451	0	female_epithelial	Prkca
Peak1	0	0.92594933	0.733	0.588	0	female_epithelial	Peak1
Lyzl4	0	0.92591439	0.249	0.011	0	female_epithelial	Lyzl4
Yap1	0	0.925104331	0.487	0.222	0	female_epithelial	Yap1
Agrn	0	0.924310246	0.276	0.034	0	female_epithelial	Agrn
Myo5b	0	0.923151875	0.319	0.056	0	female_epithelial	Myo5b
Dapp1	0	0.921873908	0.428	0.139	0	female_epithelial	Dapp1
Rai1	0	0.920277745	0.583	0.318	0	female_epithelial	Rai1
Agtr1a	0	0.919361194	0.184	0.07	0	female_epithelial	Agtr1a
E130308A19Rik	0	0.918920468	0.347	0.139	0	female_epithelial	E130308A19Rik
A830008E24Rik	0	0.917564751	0.191	0.016	0	female_epithelial	A830008E24Rik
Dgki	0	0.917480428	0.164	0.019	0	female_epithelial	Dgki
Bcl2l11	0	0.917003279	0.329	0.076	0	female_epithelial	Bcl2l11
Rab27b	0	0.915071516	0.232	0.029	0	female_epithelial	Rab27b
Myh14	0	0.912930732	0.251	0.02	0	female_epithelial	Myh14
Sh3bp4	0	0.911231978	0.353	0.099	0	female_epithelial	Sh3bp4
Unc5cl	0	0.909307255	0.173	0.014	0	female_epithelial	Unc5cl
Kalrn	0	0.90887276	0.39	0.098	0	female_epithelial	Kalrn
Kitl	0	0.907169938	0.496	0.235	0	female_epithelial	Kitl
Clip4	0	0.903567122	0.215	0.054	0	female_epithelial	Clip4
Ispd	0	0.900374215	0.354	0.176	0	female_epithelial	Ispd
Arhgap8	0	0.89806597	0.221	0.009	0	female_epithelial	Arhgap8
Yes1	0	0.896900175	0.405	0.139	0	female_epithelial	Yes1
Garnl3	0	0.895085114	0.32	0.122	0	female_epithelial	Garnl3
Slc5a1	0	0.894360772	0.166	0	0	female_epithelial	Slc5a1
Txndc16	0	0.892364908	0.333	0.12	0	female_epithelial	Txndc16
Runx1	0	0.891127109	0.791	0.357	0	female_epithelial	Runx1
Irx1	0	0.889888745	0.229	0.002	0	female_epithelial	Irx1
Nfat5	0	0.888721223	0.8	0.543	0	female_epithelial	Nfat5
Dtna	0	0.885970759	0.316	0.113	0	female_epithelial	Dtna
Tm4sf1	0	0.885742837	0.272	0.038	0	female_epithelial	Tm4sf1
Tmtc2	0	0.884125334	0.471	0.204	0	female_epithelial	Tmtc2
Rp9	0	0.883815633	0.414	0.166	0	female_epithelial	Rp9
Foxp4	0	0.881853723	0.356	0.113	0	female_epithelial	Foxp4
Mboat2	0	0.880235284	0.22	0.011	0	female_epithelial	Mboat2
Lama5	0	0.880081673	0.244	0.027	0	female_epithelial	Lama5
Usp6nl	0	0.879795873	0.48	0.221	0	female_epithelial	Usp6nl
2310002F09Rik	0	0.878085773	0.183	0.006	0	female_epithelial	2310002F09Rik
Skil	0	0.874648338	0.364	0.127	0	female_epithelial	Skil
Fmn1	0	0.874638994	0.609	0.317	0	female_epithelial	Fmn1
Mtss1l	0	0.87352865	0.209	0.028	0	female_epithelial	Mtss1l
Lpp	0	0.871656518	0.911	0.707	0	female_epithelial	Lpp
Tspan9	0	0.87154812	0.306	0.128	0	female_epithelial	Tspan9
Slc5a5	0	0.870419684	0.152	0	0	female_epithelial	Slc5a5
Cgnl1	0	0.87006717	0.548	0.26	0	female_epithelial	Cgnl1
Ccnd3	0	0.869800379	0.673	0.308	0	female_epithelial	Ccnd3
Sdc4	0	0.869647248	0.291	0.068	0	female_epithelial	Sdc4
Rarg	0	0.869508764	0.388	0.126	0	female_epithelial	Rarg
Zfp664	0	0.869283631	0.255	0.085	0	female_epithelial	Zfp664
Firre	0	0.868733545	0.456	0.223	0	female_epithelial	Firre
Mkl2	0	0.868055082	0.635	0.404	0	female_epithelial	Mkl2
Rftn1	0	0.865613454	0.541	0.372	0	female_epithelial	Rftn1
Plce1	0	0.862212288	0.605	0.355	0	female_epithelial	Plce1
Wwtr1	0	0.857838965	0.626	0.345	0	female_epithelial	Wwtr1
Myo1b	0	0.85524195	0.328	0.059	0	female_epithelial	Myo1b
Shroom2	0	0.854434201	0.294	0.041	0	female_epithelial	Shroom2
Dock9	0	0.852912217	0.595	0.296	0	female_epithelial	Dock9
Marveld2	0	0.85155702	0.232	0.008	0	female_epithelial	Marveld2
Man1a2	0	0.849125032	0.5	0.255	0	female_epithelial	Man1a2
Tgm2	0	0.847619863	0.214	0.08	0	female_epithelial	Tgm2
Fbxw7	0	0.845462782	0.564	0.324	0	female_epithelial	Fbxw7
Sik1	0	0.843972723	0.321	0.08	0	female_epithelial	Sik1
Bach2	0	0.841779102	0.484	0.234	0	female_epithelial	Bach2
Ube2f	0	0.836932062	0.413	0.175	0	female_epithelial	Ube2f
Kdm6a	0	0.836837366	0.627	0.375	0	female_epithelial	Kdm6a
Tjp1	0	0.835488189	0.463	0.207	0	female_epithelial	Tjp1
Stat5b	0	0.83505366	0.639	0.405	0	female_epithelial	Stat5b
Tcf12	0	0.834017095	0.875	0.687	0	female_epithelial	Tcf12
Slco2a1	0	0.833978862	0.229	0.072	0	female_epithelial	Slco2a1
Marveld3	0	0.833458107	0.231	0.004	0	female_epithelial	Marveld3
Sgms2	0	0.833068262	0.251	0.113	0	female_epithelial	Sgms2
Arhgap27	0	0.832661361	0.225	0.024	0	female_epithelial	Arhgap27
Ddr1	0	0.83161184	0.31	0.078	0	female_epithelial	Ddr1
Cdh3	0	0.831518646	0.113	0.02	0	female_epithelial	Cdh3
Gpc4	0	0.831226636	0.279	0.133	0	female_epithelial	Gpc4
Tmprss13	0	0.823318403	0.222	0	0	female_epithelial	Tmprss13
Arhgef17	0	0.823145327	0.274	0.051	0	female_epithelial	Arhgef17
Dsp	0	0.819454977	0.228	0.009	0	female_epithelial	Dsp
Adarb2	0	0.817438354	0.147	0.015	0	female_epithelial	Adarb2
Pced1b	0	0.815941172	0.48	0.236	0	female_epithelial	Pced1b
Rfx3	0	0.814101074	0.495	0.246	0	female_epithelial	Rfx3
Fbxw11	0	0.812830668	0.503	0.371	0	female_epithelial	Fbxw11
Pmepa1	0	0.812457506	0.545	0.232	0	female_epithelial	Pmepa1
Lrp5	0	0.811548871	0.381	0.147	0	female_epithelial	Lrp5
Rab3ip	0	0.811483957	0.295	0.08	0	female_epithelial	Rab3ip
Gm42705	0	0.811192804	0.134	0.004	0	female_epithelial	Gm42705
Ccser2	0	0.806320963	0.451	0.261	0	female_epithelial	Ccser2
Vsig10	0	0.805864375	0.303	0.055	0	female_epithelial	Vsig10
Fxyd3	0	0.804710751	0.197	0.002	0	female_epithelial	Fxyd3
Lmod1	0	0.80410344	0.114	0.004	0	female_epithelial	Lmod1
Sptlc3	0	0.800878526	0.203	0.005	0	female_epithelial	Sptlc3
Tead2	0	0.800069409	0.227	0.012	0	female_epithelial	Tead2
Myh9	0	0.799144749	0.641	0.374	0	female_epithelial	Myh9
Col11a1	0	0.796754426	0.131	0.001	0	female_epithelial	Col11a1
Chmp4c	0	0.795865274	0.248	0.037	0	female_epithelial	Chmp4c
Abcc3	0	0.794933663	0.265	0.07	0	female_epithelial	Abcc3
Kyat1	0	0.794914617	0.26	0.056	0	female_epithelial	Kyat1
Basp1	0	0.791651882	0.376	0.15	0	female_epithelial	Basp1
Myo5c	0	0.790961822	0.211	0.011	0	female_epithelial	Myo5c
Lmo4	0	0.787453393	0.334	0.167	0	female_epithelial	Lmo4
Arhgap28	0	0.784574694	0.451	0.169	0	female_epithelial	Arhgap28
Slc9a1	0	0.783693482	0.444	0.212	0	female_epithelial	Slc9a1
Spats2l	0	0.783441816	0.321	0.108	0	female_epithelial	Spats2l
Wwp2	0	0.783303681	0.434	0.203	0	female_epithelial	Wwp2
Ngef	0	0.783222141	0.198	0.013	0	female_epithelial	Ngef
3-Mar	0	0.778925542	0.579	0.427	0	female_epithelial	3-Mar
5330417C22Rik	0	0.777226577	0.171	0.002	0	female_epithelial	5330417C22Rik
Hsdl2	0	0.776781945	0.319	0.126	0	female_epithelial	Hsdl2
Rftn2	0	0.775296535	0.2	0.039	0	female_epithelial	Rftn2
2010300C02Rik	0	0.773865959	0.229	0.045	0	female_epithelial	2010300C02Rik
Adgra3	0	0.773097292	0.264	0.089	0	female_epithelial	Adgra3
Ramp1	0	0.772131084	0.178	0.013	0	female_epithelial	Ramp1
Irf6	0	0.770480273	0.211	0.005	0	female_epithelial	Irf6
Ube2h	0	0.769899641	0.733	0.499	0	female_epithelial	Ube2h
Ccnd1	0	0.76778206	0.23	0.026	0	female_epithelial	Ccnd1
Hnrnpr	0	0.766997545	0.582	0.344	0	female_epithelial	Hnrnpr
Elovl7	0	0.7667773	0.226	0.013	0	female_epithelial	Elovl7
Srgap3	0	0.766755878	0.289	0.114	0	female_epithelial	Srgap3
Trpm4	0	0.764962518	0.267	0.052	0	female_epithelial	Trpm4
Mid2	0	0.764322277	0.322	0.132	0	female_epithelial	Mid2
Kazn	0	0.761087123	0.259	0.066	0	female_epithelial	Kazn
Tapt1	0	0.760803603	0.334	0.195	0	female_epithelial	Tapt1
Smim3	0	0.759729314	0.166	0.023	0	female_epithelial	Smim3
Psme4	0	0.759575378	0.702	0.503	0	female_epithelial	Psme4
Trak1	0	0.759113297	0.68	0.453	0	female_epithelial	Trak1
Lpcat1	0	0.756160114	0.231	0.059	0	female_epithelial	Lpcat1
Anpep	0	0.754553051	0.292	0.107	0	female_epithelial	Anpep
Dhrs3	0	0.753570505	0.523	0.342	0	female_epithelial	Dhrs3
Akt3	0	0.753278828	0.715	0.411	0	female_epithelial	Akt3
Rfx7	0	0.75286033	0.518	0.311	0	female_epithelial	Rfx7
Smyd3	0	0.751587993	0.686	0.529	0	female_epithelial	Smyd3
Sh3bgrl2	0	0.750119945	0.209	0.034	0	female_epithelial	Sh3bgrl2
Ptprz1	0	0.749069225	0.112	0.016	0	female_epithelial	Ptprz1
Oxtr	0	0.747965136	0.154	0.026	0	female_epithelial	Oxtr
Rnf38	0	0.747774503	0.547	0.323	0	female_epithelial	Rnf38
Map3k20	0	0.746139023	0.509	0.309	0	female_epithelial	Map3k20
Rnf130	0	0.744880166	0.493	0.248	0	female_epithelial	Rnf130
Zfp280d	0	0.742821334	0.599	0.38	0	female_epithelial	Zfp280d
D7Ertd443e	0	0.742137233	0.136	0.002	0	female_epithelial	D7Ertd443e
Slc16a2	0	0.739025031	0.227	0.06	0	female_epithelial	Slc16a2
Slc35f3	0	0.737989036	0.155	0.008	0	female_epithelial	Slc35f3
Ddo	0	0.737710969	0.28	0.076	0	female_epithelial	Ddo
Egln3	0	0.737156067	0.137	0.01	0	female_epithelial	Egln3
St5	0	0.734534595	0.469	0.242	0	female_epithelial	St5
Cx3cl1	0	0.733861149	0.194	0.006	0	female_epithelial	Cx3cl1
Zfp608	0	0.733435928	0.549	0.35	0	female_epithelial	Zfp608
Rhoj	0	0.732660599	0.535	0.304	0	female_epithelial	Rhoj
Arhgef18	0	0.732654589	0.391	0.181	0	female_epithelial	Arhgef18
Dcbld1	0	0.731040077	0.191	0.049	0	female_epithelial	Dcbld1
Pkp1	0	0.730799898	0.153	0.004	0	female_epithelial	Pkp1
Dixdc1	0	0.730022846	0.219	0.057	0	female_epithelial	Dixdc1
Osbpl10	0	0.729558237	0.237	0.041	0	female_epithelial	Osbpl10
Eva1c	0	0.726624729	0.193	0.04	0	female_epithelial	Eva1c
Pkig	0	0.725483669	0.389	0.16	0	female_epithelial	Pkig
Sh3bp5	0	0.724263731	0.288	0.098	0	female_epithelial	Sh3bp5
Atp2a2	0	0.722702474	0.497	0.314	0	female_epithelial	Atp2a2
Rab11fip1	0	0.722154751	0.23	0.026	0	female_epithelial	Rab11fip1
2310001H17Rik	0	0.719794332	0.272	0.089	0	female_epithelial	2310001H17Rik
Med13l	0	0.718793211	0.77	0.556	0	female_epithelial	Med13l
Fzd3	0	0.71813288	0.199	0.039	0	female_epithelial	Fzd3
Bcl7a	0	0.717567694	0.254	0.073	0	female_epithelial	Bcl7a
Mapkapk3	0	0.716850203	0.27	0.096	0	female_epithelial	Mapkapk3
Fam234a	0	0.716420738	0.388	0.202	0	female_epithelial	Fam234a
Arid5b	0	0.716109738	0.639	0.497	0	female_epithelial	Arid5b
Stk40	0	0.713623869	0.326	0.126	0	female_epithelial	Stk40
Hoxb3os	0	0.712786175	0.21	0.032	0	female_epithelial	Hoxb3os
Arrdc1	0	0.711911685	0.288	0.063	0	female_epithelial	Arrdc1
Lrrc8d	0	0.711118357	0.551	0.336	0	female_epithelial	Lrrc8d
Ttll10	0	0.710459961	0.196	0.006	0	female_epithelial	Ttll10
Phkb	0	0.70984177	0.572	0.414	0	female_epithelial	Phkb
Rora	0	0.709715996	0.927	0.579	0	female_epithelial	Rora
Cdc42ep3	0	0.709554084	0.245	0.092	0	female_epithelial	Cdc42ep3
Fam129b	0	0.708305539	0.506	0.22	0	female_epithelial	Fam129b
Gm32014	0	0.706793501	0.108	0.004	0	female_epithelial	Gm32014
Pik3c2b	0	0.701609284	0.226	0.023	0	female_epithelial	Pik3c2b
Usp25	0	0.701420762	0.586	0.374	0	female_epithelial	Usp25
Sbno2	0	0.700453278	0.441	0.228	0	female_epithelial	Sbno2
Crim1	0	0.700224722	0.602	0.309	0	female_epithelial	Crim1
Rnpep	0	0.70003032	0.378	0.188	0	female_epithelial	Rnpep
Spice1	0	0.699746813	0.287	0.092	0	female_epithelial	Spice1
4931406P16Rik	0	0.69856579	0.541	0.315	0	female_epithelial	4931406P16Rik
Ly6e	0	0.697095611	0.304	0.082	0	female_epithelial	Ly6e
AC151836.1	0	0.696492966	0.205	0.046	0	female_epithelial	AC151836.1
Tra2a	0	0.695611872	0.694	0.481	0	female_epithelial	Tra2a
Fryl	0	0.694761207	0.569	0.38	0	female_epithelial	Fryl
Ralgds	0	0.694407626	0.255	0.065	0	female_epithelial	Ralgds
Ahr	0	0.694304349	0.239	0.061	0	female_epithelial	Ahr
Nrg1	0	0.688862362	0.101	0.016	0	female_epithelial	Nrg1
Adamts15	0	0.687768852	0.217	0.055	0	female_epithelial	Adamts15
AC112142.1	0	0.687327044	0.139	0.001	0	female_epithelial	AC112142.1
Chd7	0	0.686986924	0.428	0.229	0	female_epithelial	Chd7
Ranbp17	0	0.686639529	0.236	0.113	0	female_epithelial	Ranbp17
Rassf6	0	0.684312177	0.183	0.005	0	female_epithelial	Rassf6
Tnrc6b	0	0.683938074	0.816	0.622	0	female_epithelial	Tnrc6b
Fads1	0	0.681963019	0.173	0.029	0	female_epithelial	Fads1
Arid2	0	0.680672083	0.592	0.388	0	female_epithelial	Arid2
Cdk6	0	0.679538785	0.419	0.202	0	female_epithelial	Cdk6
Atxn7	0	0.678596211	0.607	0.414	0	female_epithelial	Atxn7
Dock7	0	0.677814264	0.713	0.495	0	female_epithelial	Dock7
AI661453	0	0.677270703	0.172	0.007	0	female_epithelial	AI661453
Dennd6a	0	0.677244715	0.55	0.358	0	female_epithelial	Dennd6a
Shroom4	0	0.676922971	0.246	0.063	0	female_epithelial	Shroom4
Gm40999	0	0.676864199	0.157	0.002	0	female_epithelial	Gm40999
Mapk13	0	0.676859712	0.173	0.002	0	female_epithelial	Mapk13
Bbx	0	0.675188739	0.525	0.316	0	female_epithelial	Bbx
Flnb	0	0.67229276	0.523	0.218	0	female_epithelial	Flnb
mt-Nd5	0	0.671271668	0.217	0.056	0	female_epithelial	mt-Nd5
Phc3	0	0.669035228	0.55	0.378	0	female_epithelial	Phc3
Numb	0	0.66864873	0.632	0.432	0	female_epithelial	Numb
Gabrp	0	0.666553088	0.117	0	0	female_epithelial	Gabrp
Bcam	0	0.663162971	0.19	0.025	0	female_epithelial	Bcam
Ripk4	0	0.66186398	0.193	0.005	0	female_epithelial	Ripk4
Actn4	0	0.661356713	0.523	0.318	0	female_epithelial	Actn4
Kcnk1	0	0.661140709	0.19	0.008	0	female_epithelial	Kcnk1
Lrig1	0	0.661007574	0.329	0.166	0	female_epithelial	Lrig1
Tjp3	0	0.66072821	0.171	0.007	0	female_epithelial	Tjp3
Prom1	0	0.659614521	0.157	0.017	0	female_epithelial	Prom1
Scaper	0	0.659014676	0.591	0.388	0	female_epithelial	Scaper
Fhdc1	0	0.65882339	0.174	0.018	0	female_epithelial	Fhdc1
Fam102a	0	0.658722511	0.242	0.058	0	female_epithelial	Fam102a
Atp2b1	0	0.657866253	0.664	0.498	0	female_epithelial	Atp2b1
Mcc	0	0.657807445	0.58	0.279	0	female_epithelial	Mcc
Slc15a2	0	0.656933303	0.164	0.022	0	female_epithelial	Slc15a2
Desi1	0	0.656416508	0.286	0.095	0	female_epithelial	Desi1
Phlda1	0	0.656263043	0.211	0.049	0	female_epithelial	Phlda1
Proser2	0	0.655152341	0.152	0.013	0	female_epithelial	Proser2
Gm16083	0	0.655122088	0.178	0.068	0	female_epithelial	Gm16083
Ahdc1	0	0.655065307	0.399	0.206	0	female_epithelial	Ahdc1
Nhsl1	0	0.65487742	0.462	0.172	0	female_epithelial	Nhsl1
Foxo3	0	0.654547071	0.576	0.364	0	female_epithelial	Foxo3
Zfp395	0	0.654037367	0.372	0.202	0	female_epithelial	Zfp395
Smg6	0	0.652801293	0.698	0.517	0	female_epithelial	Smg6
Echdc2	0	0.650901571	0.23	0.084	0	female_epithelial	Echdc2
Clcn3	0	0.650582098	0.458	0.262	0	female_epithelial	Clcn3
Garem1	0	0.65030057	0.211	0.077	0	female_epithelial	Garem1
Myo10	0	0.649946524	0.416	0.156	0	female_epithelial	Myo10
Trp53bp1	0	0.649799256	0.382	0.183	0	female_epithelial	Trp53bp1
Limk2	0	0.648397122	0.33	0.147	0	female_epithelial	Limk2
Abcd3	0	0.648161094	0.45	0.267	0	female_epithelial	Abcd3
Stat5a	0	0.647480554	0.29	0.125	0	female_epithelial	Stat5a
Kdm5b	0	0.647294544	0.452	0.258	0	female_epithelial	Kdm5b
Sptb	0	0.643957703	0.155	0.019	0	female_epithelial	Sptb
Dst	0	0.640986995	0.786	0.52	0	female_epithelial	Dst
Src	0	0.640767351	0.226	0.051	0	female_epithelial	Src
Rhpn2	0	0.640748601	0.211	0.035	0	female_epithelial	Rhpn2
Cyb561	0	0.640108122	0.223	0.021	0	female_epithelial	Cyb561
Esyt3	0	0.639976321	0.149	0.012	0	female_epithelial	Esyt3
Plscr2	0	0.639238196	0.161	0.03	0	female_epithelial	Plscr2
Arhgap44	0	0.639226139	0.239	0.093	0	female_epithelial	Arhgap44
Csnk1g1	0	0.63847934	0.59	0.397	0	female_epithelial	Csnk1g1
Mipol1	0	0.638202771	0.327	0.159	0	female_epithelial	Mipol1
Polb	0	0.635053694	0.423	0.226	0	female_epithelial	Polb
Foxp1	0	0.63393938	0.869	0.7	0	female_epithelial	Foxp1
Scnn1a	0	0.633511306	0.197	0.013	0	female_epithelial	Scnn1a
Gm12860	0	0.632637037	0.116	0.003	0	female_epithelial	Gm12860
Txnip	0	0.630574077	0.586	0.416	0	female_epithelial	Txnip
Nebl	0	0.630431404	0.112	0.021	0	female_epithelial	Nebl
Cystm1	0	0.629950108	0.219	0.049	0	female_epithelial	Cystm1
Golim4	0	0.629448012	0.395	0.233	0	female_epithelial	Golim4
Fzd6	0	0.628737398	0.231	0.029	0	female_epithelial	Fzd6
Rai14	0	0.626189463	0.345	0.183	0	female_epithelial	Rai14
Setd5	0	0.626131497	0.751	0.575	0	female_epithelial	Setd5
Mkln1	0	0.624991653	0.706	0.551	0	female_epithelial	Mkln1
Sesn3	0	0.624742034	0.28	0.121	0	female_epithelial	Sesn3
Mpzl3	0	0.624598375	0.19	0.011	0	female_epithelial	Mpzl3
Ephx1	0	0.624358589	0.2	0.069	0	female_epithelial	Ephx1
Pak3	0	0.623942464	0.211	0.078	0	female_epithelial	Pak3
Fam3c	0	0.6234074	0.233	0.056	0	female_epithelial	Fam3c
Pik3c2a	0	0.622672121	0.498	0.328	0	female_epithelial	Pik3c2a
Stc2	0	0.62234761	0.124	0.014	0	female_epithelial	Stc2
Larp1	0	0.619692793	0.503	0.319	0	female_epithelial	Larp1
Cish	0	0.619373659	0.19	0.023	0	female_epithelial	Cish
Slco1a5	0	0.6191842	0.124	0.001	0	female_epithelial	Slco1a5
Rybp	0	0.618939719	0.33	0.153	0	female_epithelial	Rybp
Dicer1	0	0.618064649	0.449	0.26	0	female_epithelial	Dicer1
Bend7	0	0.616400129	0.192	0.035	0	female_epithelial	Bend7
Prickle2	0	0.61590229	0.329	0.171	0	female_epithelial	Prickle2
Camk2n1	0	0.615100141	0.209	0.029	0	female_epithelial	Camk2n1
Ctnnb1	0	0.614230446	0.372	0.17	0	female_epithelial	Ctnnb1
Rerg	0	0.614162236	0.131	0.022	0	female_epithelial	Rerg
Cracr2b	0	0.614156248	0.195	0.034	0	female_epithelial	Cracr2b
Hes1	0	0.613065844	0.202	0.029	0	female_epithelial	Hes1
Samd12	0	0.612057803	0.202	0.065	0	female_epithelial	Samd12
Acss1	0	0.611879254	0.214	0.071	0	female_epithelial	Acss1
Gtf2i	0	0.610822632	0.532	0.349	0	female_epithelial	Gtf2i
Crnde	0	0.610591635	0.175	0.014	0	female_epithelial	Crnde
Plag1	0	0.610225099	0.147	0.022	0	female_epithelial	Plag1
Iqcb1	0	0.610209688	0.283	0.114	0	female_epithelial	Iqcb1
Ift81	0	0.609912206	0.258	0.104	0	female_epithelial	Ift81
Pak1	0	0.6088464	0.294	0.079	0	female_epithelial	Pak1
Kifc3	0	0.608823257	0.258	0.095	0	female_epithelial	Kifc3
Tcim	0	0.608547007	0.19	0.083	0	female_epithelial	Tcim
Amotl1	0	0.608505612	0.356	0.202	0	female_epithelial	Amotl1
Atxn1	0	0.607314928	0.774	0.608	0	female_epithelial	Atxn1
Rbm6	0	0.604691549	0.761	0.588	0	female_epithelial	Rbm6
Srcin1	0	0.604456171	0.168	0.011	0	female_epithelial	Srcin1
Klf12	0	0.603959522	0.336	0.149	0	female_epithelial	Klf12
Ctnna1	0	0.601826428	0.652	0.457	0	female_epithelial	Ctnna1
Arg2	0	0.600419568	0.148	0.009	0	female_epithelial	Arg2
Nup210	0	0.597969621	0.227	0.046	0	female_epithelial	Nup210
Gigyf2	0	0.597562113	0.596	0.415	0	female_epithelial	Gigyf2
Lcn2	0	0.597381319	0.125	0.004	0	female_epithelial	Lcn2
Plekhh2	0	0.595707071	0.359	0.153	0	female_epithelial	Plekhh2
Chd6	0	0.594571608	0.612	0.454	0	female_epithelial	Chd6
Zfp609	0	0.593550413	0.51	0.352	0	female_epithelial	Zfp609
Slc37a1	0	0.593291293	0.188	0.018	0	female_epithelial	Slc37a1
Ncor2	0	0.592945987	0.473	0.285	0	female_epithelial	Ncor2
Clstn1	0	0.592475905	0.284	0.098	0	female_epithelial	Clstn1
Syn3	0	0.59124928	0.24	0.087	0	female_epithelial	Syn3
Arhgef5	0	0.591091532	0.195	0.02	0	female_epithelial	Arhgef5
Golph3	0	0.590248901	0.344	0.173	0	female_epithelial	Golph3
Cdc42bpa	0	0.588248941	0.58	0.354	0	female_epithelial	Cdc42bpa
Acbd6	0	0.587850641	0.345	0.187	0	female_epithelial	Acbd6
Ints6l	0	0.587323291	0.368	0.18	0	female_epithelial	Ints6l
Pitpnm3	0	0.586695844	0.165	0.011	0	female_epithelial	Pitpnm3
Cdca7l	0	0.586526846	0.166	0.043	0	female_epithelial	Cdca7l
Sh3yl1	0	0.586222244	0.177	0.023	0	female_epithelial	Sh3yl1
Amd1	0	0.585952025	0.2	0.048	0	female_epithelial	Amd1
Tbc1d8	0	0.585757955	0.302	0.087	0	female_epithelial	Tbc1d8
Igsf5	0	0.585728707	0.166	0.014	0	female_epithelial	Igsf5
Aig1	0	0.584375671	0.483	0.246	0	female_epithelial	Aig1
Pum1	0	0.581400944	0.617	0.435	0	female_epithelial	Pum1
Acadl	0	0.579739441	0.364	0.198	0	female_epithelial	Acadl
Cbx7	0	0.578939016	0.215	0.06	0	female_epithelial	Cbx7
Map3k21	0	0.578903578	0.125	0.009	0	female_epithelial	Map3k21
Wfdc2	0	0.578267986	0.116	0.001	0	female_epithelial	Wfdc2
Pxdc1	0	0.578190217	0.171	0.063	0	female_epithelial	Pxdc1
Ppm1l	0	0.578088041	0.258	0.101	0	female_epithelial	Ppm1l
Tbc1d30	0	0.577514348	0.18	0.014	0	female_epithelial	Tbc1d30
Plekhs1	0	0.576599804	0.107	0.001	0	female_epithelial	Plekhs1
Slc41a1	0	0.576255284	0.173	0.022	0	female_epithelial	Slc41a1
Cblc	0	0.576132868	0.163	0.002	0	female_epithelial	Cblc
Phactr4	0	0.576034631	0.38	0.199	0	female_epithelial	Phactr4
Ppp2r5e	0	0.575790844	0.577	0.402	0	female_epithelial	Ppp2r5e
Arrdc4	0	0.575724614	0.191	0.044	0	female_epithelial	Arrdc4
Jade1	0	0.574931823	0.245	0.118	0	female_epithelial	Jade1
Arap2	0	0.573407502	0.364	0.167	0	female_epithelial	Arap2
Wnt7b	0	0.573184629	0.163	0.002	0	female_epithelial	Wnt7b
Bik	0	0.572435382	0.176	0.008	0	female_epithelial	Bik
Sun2	0	0.572406169	0.247	0.113	0	female_epithelial	Sun2
Plch2	0	0.572068661	0.14	0.007	0	female_epithelial	Plch2
Ddx6	0	0.572068556	0.583	0.401	0	female_epithelial	Ddx6
Fyb2	0	0.572043375	0.162	0.035	0	female_epithelial	Fyb2
Hook1	0	0.571737973	0.181	0.018	0	female_epithelial	Hook1
Frmd6	0	0.571639696	0.47	0.249	0	female_epithelial	Frmd6
Klf5	0	0.570909423	0.161	0.007	0	female_epithelial	Klf5
Ccdc68	0	0.570871915	0.178	0.01	0	female_epithelial	Ccdc68
Acsl3	0	0.570059024	0.221	0.067	0	female_epithelial	Acsl3
Capn8	0	0.569146558	0.142	0.001	0	female_epithelial	Capn8
